RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03
268303,Miraloma Park,San Francisco,CA,San Francisco,San Francisco,2508,,,299000,,,,,,,,,,,,,,,,,,,,,,,,400000,,413076.9231,,,,386000,,,,,,,,,,,,,,,540000,,,,,,,,,,,,,,,,567000,,,,,,,,,,,,,,,,,,,,,,,,,690000,,651538.4615,642941.1765,,,,,675000,,,,,,795000,796764.7059,,,,,,,,875000,830882.3529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273781,Franklin Park,Trenton,NJ,Trenton,Mercer,2509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000,,,,,,,,,,,68000,,,,,,87500,,,,,,,,,,,,74000,,,,,,90000,,82230.7692,83488.2353,88585,95450,,100000,112352.9412,,112538.4615,,,120000,111176.4706,125750,135450,,,137900,,,137000,,,,,144200,,,,,127500,,,,157000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269856,McElderry Park,Baltimore,MD,Baltimore,Baltimore City,2510,,,,,,,,,,,,,,42900,,,,,45400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403523,Reed,Portland,OR,Portland,Multnomah,2511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172500,203970.5882,,,,,,,,,,,,,,,,,,,,,,,,,,,210000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415883,The Gables,Columbus,OH,Columbus,Franklin,2512,,119030,,,,,,,,,,,82000,83117.6471,85665,88885,100050,95150,,,99400,,,132000,,92275,108825,,98384.6154,,,117500,,,,,100000,90882.3529,86575,,82461.5385,83470.5882,,,,,,,132800,133505.8824,123270,,104900,,,,,,,105000,107941.1765,104000,106325,,113461.5385,,107961.5385,,,98884.6154,,,,,114900,109370.5882,,112730.7692,113135.2941,115150,122360,,,,127000,126705.8824,126325,130575,135650,,124846.1538,,121138.4615,,,,158500,,138807.6923,129017.6471,129140,130445,139650,,,77100,,,,,135000,130294.1176,122700,,,,,,,,,136000,138941.1765,,123307.6923,121411.7647,,,,,,,,134900,130723.5294,129965,122420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116500,,,,,,,,
415980,Olde Orchard,Columbus,OH,Columbus,Franklin,2513,,,,,,,,,,,,,,,,,,56000,,,,,,,,,,,,,,,,,,,,,97900,,,158384.6154,,,,,,,,177000,,,146060,,,,,,,,138500,,,,,,221900,,,,,,121900,,,174000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275455,South Seminole Heights,Tampa,FL,Tampa,Hillsborough,2514,,,,,,,,,64000,,,,,,,,,,,,,,,,,,105000,,,,,,,,,,70000,71411.7647,,,,,59500,,73346.1538,,,,67300,68005.8824,70620,74360,72165,,,,,,,,,,,,108000,,,,,,,,,83000,97647.0588,,99515.3846,,,115000,,,105000,119117.6471,113900,,,,97500,,,103000,112000,,115761.5385,126764.7059,124250,122075,127375,,138053.8462,133058.8235,126465,138685,136550,,165923.0769,164058.8235,155300,155500,151670,157305,155875,160900,165375,163975,,158384.6154,,,197000,177000,,199153.8462,201176.4706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198154,Springs,East Hampton,NY,New York,Suffolk,2515,,,,,,,,,,,,,,,,,,,,,,165000,,,,165000,181470.5882,202300,,172692.3077,162323.5294,160775,183225,,214461.5385,,200076.9231,188529.4118,186150,204850,210500,182050,189050,193650,188563,176419.1,198643.9,205750,202300,198700,210000,208025,196075,217400,223500,238750,223500,234600,260400,261900,262600,260250,270750,,280000,271176.4706,275250,305600,321771.5,313410.05,,322846.1538,294705.8824,319000,361500,378950,373300,396500,,,395000,395000,422750,399425,,403461.5385,394411.7647,405250,416500,,440384.6154,456764.7059,447000,434500,409750,403275,460475,505250,500083,485583.1,489499.9,499500,483000,489375,,523884.6154,518235.2941,512400,552080,592070,580000,607600,628400,659500,658125,636625,650750,630725,633962.5,,,730000,682941.1765,715500,701235,,675593.0769,,,,,,,,,555000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425000,,513461.5385,,,,,,,,,663500,555558.8235,,,,,,,,,,,,,,,515000,,,460000,,,,,580000,635000,650750,573250,,681269.2308,687058.8235,,,,628000,,,,590000,,782307.6923,669411.7647,626050,647735,,573053.8462,667352.9412,706250,,666153.8462,,,,,,999999,,
121670,Anacostia,Washington,DC,Washington,District of Columbia,2516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69995,,,77995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205635,195261.4706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416078,Martin Acres,Boulder,CO,Boulder,Boulder,2517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173000,,,,,,,,,,199900,,207669.2308,,,,,,,,,,,265000,,,,,,,,,,,,,288500,,,,,,,,,,,,,,,,,,,,,,288000,296235.2941,,,,,,,,,,,,285000,285000,,,,,,,,,,330000,,,,,,,,,,,,,340000,,,,,,,,,,,340000,,359230.7692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276341,Fulton,Richmond,VA,Richmond,Richmond City,2518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98509,,,,,450000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43269,South Amherst,Amherst,MA,Springfield,Hampshire,2519,,,,,,,,,,,,,,,,,,,,,,,,,,,,85000,,,,,,,,,,,,133601,,,,,,,,,,,,,84900,,,,,,,,,,141000,,,117500,,,,,,,,,,,,,,,,,,,,,,,210000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269791,Cross Country,Baltimore,MD,Baltimore,Baltimore City,2520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274628,Muscupiabe,San Bernardino,CA,Riverside,San Bernardino,2521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83500,,,,,,88000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342762,SableRidge,Aurora,CO,Denver,Arapahoe,2522,,,,,,,,,,61000,62470.5882,66375,70275,,70576.9231,67647.0588,70100,67950,68450,,69807.6923,72900,,,,,85700,75876.4706,77505,74200,71700,71940,74310,78200,,84461.5385,84911.7647,83400,82975,84570,90185,93695,94000,96750,94915,,90692.3077,98476.4706,99615,103850,106580,107525,113675,115265,118060,113925,117575,109300,,109923.0769,112900,118450,120835,120700,119975,119925,118250,122275,124425,119750,123565,122550,120735,127475,122875,,131153.8462,133647.0588,125100,121125,123562.5,130237.5,,138076.9231,,,133150,,,136000,121588.2353,,124653.8462,,,,124500,135382.3529,131475,130130.5,131653.85,127676.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115000,,,,,,,,,,,,135000,127941.1765,,,,,,,135000,,174230.7692,177179.4118,,,,202000,,,150000
270198,Downtown West,Saint Louis,MO,St. Louis,Saint Louis City,2523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306016,,,,,,297050,,,,,,,,,,,,,,,,,15000,15000,,,,,,,,,,187807,184972.2941,,,,176600,196413.5294,,190488.3846,199523.5294,,215462.6923,,186946.1538,198267.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268876,Atlantic Boulevard Estates,Jacksonville,FL,Jacksonville,Duval,2524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69500,,,,,80700,,,,,,,,,,,,82300,,,,,,,,,,,,,,94200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123400,,,,,,,128000,,134153.8462,,142923.0769,151823.5294,149060,152740,,,,,,,171000,178352.9412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243780,Ginter Park,Richmond,VA,Richmond,Richmond City,2525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417151,Downtown,Saint Petersburg,FL,Tampa,Pinellas,2526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165000,,,145500,,216790,211780,184105,176115,196875,205310,190015,180060,178490,194950,202985,215750,197000,194950,215215,227135,228895,215105,,285307.6923,,255384.6154,241823.5294,266180,263020,269965,269985,323190,326355,307055,271250,,287692.3077,,292000,,,265000,259058.8235,255415,313750,343835,,449923.0769,420547.0588,,287461.5385,,,300000,302941.1765,,,,,299000,,,,,315000,,,,,,,,,,,,260000,,,,,,,205000,,198846.1538,,,259000,274294.1176,223600,202250,175350,,498392.3077,,,225000,,,,,,,,,,,,,,,,,,,,,,,,,,,180000,160588.2353,,,,,,,324000,289000,,270269.2308,283764.7059,315500,314550,320250,328200,349675,353425,309785,,280384.6154,,315769.2308,325000
121709,Eckington,Washington,DC,Washington,District of Columbia,2527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165000,,,,,,180000,,,,,,,,,,,,345000,,,,,,,,,,,,,,,,,,,,,,,475000,,,,,,,,,,,,,,,,,,305000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415909,Brandywine,Columbus,OH,Columbus,Franklin,2528,,,,,,,,,,,,,,,,,,,,130500,132735.2941,,,,,120000,128764.7059,130815,,131584.6154,129700,130410,122270,,,,,,,,140500,,,,148400,,,,,109000,,148923.0769,,156361.5385,160294.1176,,,128700,134464.7059,,,147200,,,165700,,,,148600,152423.5294,,,179500,157852.9412,,,,,162500,,,,,,,,,119900,,,,,,,,,,,,,,138500,,,,,,,,,,,,127000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160898,Morrell Park,Baltimore,MD,Baltimore,Baltimore City,2529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62628,,,,,,,56500,,,60300,,,,,,,,,,,59000,,,,50000,,,,50000,,48230.7692,,,,49000,53900,54915.5,,58846.1538,,,,,,,,,,59800,,,63000,,68307.6923,64017.6471,,69592.3077,65147.0588,67375,,67923.0769,,74692.3077,,70846.1538,,,,,74000,77529.4118,81300,81965,,,,95275,95113.2353,90041.25,,,,,,,128500,,,128990,,,118000,100352.9412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738047,Avalon Harbor,Pompano Beach,FL,Miami-Fort Lauderdale,Broward,2530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148461.5385,122058.8235,164950,,,389000,,,,159000,,213615.3846,,183538.4615,,,231538.4615,,,,98000,,,,,,,,375000,,,,,,,,
269591,Lincoln Square,Chicago,IL,Chicago,Cook,2531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272947,Berkleigh,Mobile,AL,Mobile,Mobile,2532,,85000,,,,,,,,,,,,,,,,,,,,,,,,,94900,93194.1176,,,107700,107876.4706,,97923.0769,,95361.5385,,102423.0769,97020,98973.4,106589.4,100252.2,97800,,98861.5385,,,101448,,108026.4615,105882.3529,100351.5,,,,,,,,112496,,,,116000,,,137100,,,,,,,98350,101673.5294,106842.5,,,,,,,107700,107523.5294,108745,109678.5,112997.95,118035.55,125550,,,,,,,,,,120000,,159230.7692,,,,,,122020,,,194500,,179192.3077,,147455,150982.5,,169169.2308,,155307.6923,,,155000,152058.8235,179250,181450,173300,,,170000,,,175250,,177519.2308,178964.7059,152305,,,,230000,,198115.3846,,,,,157000,,,,,,,,,,,,164250,157855.8824,,,160000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189330,,,,,,,,,137018,,,,,,,,,,,,
268130,Eastmont Hills,Oakland,CA,San Francisco,Alameda,2533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169000,,,,,,,,,,,,,,,,,,,,,,212000,,,220000,,,,,,,,,,,,,,,,,265000,,,,,,,,,,,,,,,,,,,,,,,,430000,,,,445000,,425769.2308,,,,,,470000,487647.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343419,Apollo Arapaho & Camelot,Garland,TX,Dallas-Fort Worth,Dallas,2534,,,,,,,,,,,,,,,,83751,,,,,,,,,,,,,,,,,,,,,,,95229,,,,,,,,,,,,,,,,,,,,,,93590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124391,,,,,,,,,,,122233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270146,North Loop,Minneapolis,MN,Minneapolis-St Paul,Hennepin,2535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144620,,148814.6154,,,124948,136107.4118,,,,,,,,,,,,,,,,178086,,,167000,168987.6471,,,,307505,,,,,,,199813,219042.4118,224348,,230471.5385,,219509.1538,239569.7647,,,,235500,225327.6471,249147.45,,255669.2308,252252.9412,,264583.8462,,,,,,,292500,,,,,,240000,,390109.9,392872.1,339525,303775,281875,260938,293191.6,312471.4,304025,262600,232250,,290692.3077,287126.4706,269652.75,278604.75,279825,,294230.7692,275588.2353,260425,239478,251737.6,,273378.1538,281811.7647,287303.5,294310.45,293150.55,284225,,277528.0769,270352.9412,279400,,264592.3077,,,281076.9231,244841.1765,281940,,,,,,,300000,262352.9412,,,,249500,,,,,,,,221500,,,,,,207000,,,,316000,263647.0588,250600,,206346.1538,,,309000,,,,,,,214500,273617.6471,333675,,,207000,209594.1176,,,151000,,,,,,,,,,,,,,,253000,248294.1176,,241153.8462,242941.1765,,,,,,,232500,272794.1176,270175,,217669.2308,,,,,,,,270500,254323.5294,243125,,,,,,269500,,
623410,South Pointe,Miami Beach,FL,Miami-Fort Lauderdale,Miami-Dade,2536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768250,661125,626625,589700,620250,529250,490250,495000,642500,508500,517250,591500,538500,603461.5385,555882.3529,648750,703750,941250,711250,655150,497100,722500,806800,696500,582950,569750,616400,597350,608500,719500,679500,555650,583350,528750,633750,775000,574000,648500,605000,626600,,853750,,,725000,,669230.7692,,,825250,796000,,697115.3846,670588.2353,,657692.3077,,,540000,,,1800000
403313,Fulton River District,Chicago,IL,Chicago,Cook,2537,,,,,,,,,,,,,,,,,,,,,,,,,129500,150382.3529,145925,,134807.6923,158117.6471,164350,,148692.3077,,,160000,171764.7059,206250,,,,,,,,,,,,160000,200000,199050,195375,219725,,,,,,,,290000,,253461.5385,,,,,,,,207500,216617.6471,,,,,,285000,,,,,252000,251411.7647,,288692.3077,266664.7059,,298460.7692,279705.8824,,,232000,,,,247000,248764.7059,245800,,,,,245000,,287307.6923,,318461.5385,312235.2941,335000,,305384.6154,319000,331850,,349384.6154,322205.8824,,350230.7692,343235.2941,354050,357850,374750,376975,361875,384500,,,,,340000,305588.2353,300775,310600,340125,370450,373800,,,,,,,,,363000,367117.6471,,,250000,,,,,,,,,,339000,,,,267000,,,,355000,,351153.8462,,,,,,,,,,,,335000,,340384.6154,,,,220000,,,,,,,,,,,,,,,,,320000,324411.7647,354625,323525,,,230000,,,,,325000,307352.9412,,375769.2308,,407692.3077,,,,,,,,,500000,,,453000,,,,,,
273799,Fuller Tangletown,Minneapolis,MN,Minneapolis-St Paul,Hennepin,2538,,,,,,,,,,,,,,,145400,,148053.8462,,,146750,,,,,148000,,193000,,175346.1538,152764.7059,,,,,,,,,150000,162941.1765,159200,164350,,212307.6923,,,,,,,,,,,165000,,,265000,236764.7059,,,,,,,,315000,,,,,,389000,336647.0588,,,235000,,,,,,,,,,,,,,,,,,,,,195000,,,,472500,,,,,,,,,,,,,293000,,,,,286500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326000,,,,,,,,,,,,,,,,,,,,,,430000,,,,,,,,,
270172,Wenonah,Minneapolis,MN,Minneapolis-St Paul,Hennepin,2539,,,,,,,,,,,,,,,90200,89494.7059,,,90000,,,,,,,,,98000,96235.2941,,,101000,,,,,,118555,,,,121000,,,,127000,,,,,,,,,146000,,,,,,,,,,,153000,157058.8235,,,,,150700,,,,,174900,171958.8235,,,185297,,,,,,,,192749,192896.6471,188712.35,195025,,,,,,,202000,,188153.8462,196941.1765,,,203000,,210692.3077,,221076.9231,219676.4706,216975,,,,,,,,,,,,,,,,,,,,,,,,214900,,221130.7692,,,,,,,,,,,,,,,,,,,,,,,,,191150,,,183500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214000,,,,,239900,,,,,,
403374,West Beverly,Chicago,IL,Chicago,Cook,2540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172500,,,,,,,,,,,,,,,,,,,,,,,,,175000,,,,,,,,152000,,,,,208000,190352.9412,,,,,,,,,,,,,,,,,,,275000,,271153.8462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274551,Miramonte,Tucson,AZ,Tucson,Pima,2541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124085,Crystal Lake,Lakeland,FL,Lakeland,Polk,2542,,,,,,,,,,,,61000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85000,,,,,,,,,,,,,,,,,,,,131000,,,,,139900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268268,Lyon Street,Santa Ana,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange,2543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163000,,,,,,,,,,,,,,,,,254000,,,,,,249000,,,,,,,,,,,320000,,,,325000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
